673	3
674	5
675	3
676	5
677	3
678	7
679	3
680	3
681	6
682	2
683	5
684	2
685	4
686	3
687	1
688	7
689	1
690	2
691	2
692	7
693	3
694	7
695	1
696	4
697	5
698	3
699	1
700	2
701	6
702	5
703	7
704	5
705	1
706	5
707	6
708	1
709	5
710	6
711	4
712	6
713	5
714	3
715	2
716	7
717	2
718	5
719	3
720	2
721	2
722	6
723	4
724	3
725	6
726	6
727	6
728	6
729	6
730	6
731	7
732	6
733	7
734	7
735	5
736	6
737	4
738	7
739	1
740	2
741	4
742	7
743	6
744	7
745	2
746	3
747	4
748	7
749	6
750	3
751	3
752	1
753	4
754	4
755	4
756	3
757	6
758	3
759	3
760	7
761	1
762	4
763	2
764	5
765	6
766	2
767	2
768	1
769	3
770	3
771	4
772	5
773	5
774	2
775	6
776	3
777	5
778	2
779	7
780	3
781	6
782	2
783	4
784	6
785	6
786	1
787	5
788	5
789	5
790	4
791	4
792	2
793	6
794	1
795	4
796	2
797	5
798	4
799	2
800	7
801	1
802	7
803	6
804	2
805	2
806	6
807	3
808	5
809	4
810	7
811	3
812	5
813	2
814	6
815	4
816	5
817	3
818	3
819	3
820	4
821	7
822	2
823	2
824	5
825	3
826	2
827	2
828	5
829	2
830	7
831	5
832	7
833	6
834	1
835	7
836	4
837	1
838	5
839	1
840	1
841	7
842	4
843	4
844	7
845	7
846	5
847	6
848	3
849	3
850	3
851	1
852	3
853	7
854	1
855	7
856	6
857	5
858	5
859	7
860	4
861	1
862	1
863	7
864	4
865	3
866	7
867	4
868	7
869	1
870	3
871	6
872	4
873	5
874	1
875	1
876	2
877	4
878	2
879	2
880	5
881	2
882	5
883	3
884	1
885	3
886	6
887	5
888	4
889	1
890	3
891	4
892	4
893	3
894	2
895	3
896	6
897	5
898	5
899	6
900	4
901	3
902	1
903	6
904	5
905	4
906	1
907	6
908	6
909	6
910	6
911	5
912	5
913	5
914	6
915	5
916	4
917	6
918	6
919	5
920	1
921	1
922	5
923	7
924	5
925	4
926	2
927	5
928	6
929	4
930	5
931	1
932	3
933	2
934	6
935	6
936	6
937	5
938	5
939	5
940	3
941	7
942	1
943	3
944	7
945	1
946	1
947	5
948	5
949	7
950	5
951	2
952	5
953	5
954	4
955	7
956	1
957	1
958	2
959	1
960	1
961	3
962	4
963	5
964	5
965	6
966	2
967	6
968	4
969	6
970	5
971	5
972	4
973	6
974	7
975	4
976	5
977	3
978	7
979	7
980	4
981	2
982	1
983	6
984	6
985	2
986	1
987	1
988	5
989	2
990	2
991	5
992	3
993	4
994	4
995	1
996	5
997	3
998	6
999	7
